crashkey,date_id,time_id,holiday_id,location_id,road_id,outcome_id,vehicle_id,gender_id,person_id,age_id,crash_count,fatality_count
43802,D2642,T191,H2,L879,R32,O1,V11,G1,P1,A59,1,1
43803,D2642,T1026,H2,L769,R19,O2,V11,G2,P2,A48,1,1
43804,D2642,T469,H2,L172,R19,O1,V1,G1,P1,A4,1,1
43805,D2642,T112,H2,L879,R18,O2,V11,G2,P4,A8,1,1
43806,D2642,T311,H2,L903,R15,O1,V11,G1,P1,A43,1,1
43807,D2642,T646,H2,L107,R18,O1,V11,G2,P2,A42,1,1
43808,D2643,T144,H2,L879,R18,O1,V11,G1,P1,A72,1,1
43809,D2643,T101,H2,L897,R18,O1,V11,G1,P2,A43,1,1
43810,D2643,T101,H2,L879,R32,O1,V11,G2,P1,A22,1,1
43811,D2643,T607,H2,L172,R32,O2,V2,G1,P2,A66,1,1
43812,D2643,T208,H2,L897,R32,O1,V11,G2,P2,A41,1,1
43813,D2643,T499,H2,L897,R32,O2,V11,G1,P1,A66,1,1
43814,D2643,T271,H2,L172,R32,O2,V1,G1,P1,A43,1,1
43815,D2643,T443,H2,L903,R15,O2,V11,G1,P1,A22,1,1
43816,D2643,T428,H2,L897,R18,O4,V11,G2,P2,A89,1,2
43817,D2643,T428,H2,L897,R18,O4,V11,G1,P1,A97,1,2
43818,D2643,T107,H2,L107,R18,O1,V11,G1,P4,A77,1,1
43819,D2643,T108,H2,L879,R19,O1,V11,G1,P1,A37,1,1
43820,D2643,T180,H2,L897,R19,O3,V11,G1,P2,A64,1,2
43821,D2643,T180,H2,L897,R19,O3,V11,G1,P1,A43,1,2
43822,D2643,T110,H2,L897,R18,O1,V11,G1,P4,A68,1,1
43823,D2643,T142,H2,L897,R32,O5,V11,G1,P1,A72,1,3
43824,D2643,T142,H2,L897,R32,O5,V11,G1,P2,A51,1,3
43825,D2643,T142,H2,L897,R32,O5,V11,G2,P2,A48,1,3
43826,D2643,T112,H2,L107,R15,O2,V12,G1,P1,A18,1,1
43827,D2644,T581,H2,L897,R32,O1,V11,G1,P3,A4,1,1
43828,D2644,T373,H2,L897,R18,O1,V11,G1,P3,A22,1,1
43829,D2644,T144,H2,L879,R18,O1,V11,G1,P1,A2,1,1
43830,D2644,T128,H2,L107,R18,O1,V11,G1,P4,A51,1,1
43831,D2644,T1004,H2,L897,R32,O7,V12,G1,P1,A2,1,3
43832,D2644,T1004,H2,L897,R32,O7,V12,G1,P2,A48,1,3
43833,D2644,T1004,H2,L897,R32,O7,V12,G1,P2,A42,1,3
43834,D2644,T101,H2,L879,R19,O1,V11,G2,P1,A48,1,1
43835,D2644,T195,H2,L107,R15,O1,V11,G2,P1,A54,1,1
43836,D2644,T184,H2,L879,R19,O1,V11,G2,P2,A1,1,1
43837,D2644,T120,H2,L107,R15,O1,V11,G1,P1,A10,1,1
43838,D2644,T135,H2,L107,R18,O2,V11,G2,P1,A49,1,1
43839,D2644,T413,H2,L897,R18,O1,V11,G1,P4,A76,1,1
43840,D2644,T157,H2,L879,R18,O2,V12,G1,P1,A15,1,1
43841,D2644,T750,H2,L897,R19,O1,V11,G1,P4,A24,1,1
43842,D2644,T751,H2,L903,R18,O2,V11,G1,P1,A31,1,1
43843,D2644,T654,H2,L897,R18,O1,V11,G1,P4,A51,1,1
43844,D2644,T281,H2,L172,R18,O2,V1,G2,P2,A82,1,1
43845,D2644,T219,H2,L879,R32,O1,V11,G1,P1,A32,1,1
43846,D2644,T219,H2,L107,R18,O2,V11,G1,P1,A22,1,1
43847,D2644,T399,H2,L879,R18,O1,V11,G1,P3,A2,1,1
43848,D2644,T345,H2,L903,R19,O1,V11,G1,P2,A64,1,1
43849,D2644,T311,H2,L172,R15,O2,V1,G2,P1,A50,1,1
43850,D2644,T254,H2,L897,R18,O2,V11,G1,P4,A42,1,1
43851,D2645,T234,H2,L897,R32,O2,V11,G1,P3,A23,1,1
43852,D2645,T269,H2,L897,R18,O1,V11,G1,P2,A48,1,1
43853,D2645,T144,H2,L879,R18,O1,V11,G1,P4,A69,1,1
43854,D2645,T144,H2,L879,R18,O1,V11,G1,P4,A10,1,1
43855,D2645,T657,H2,L107,R15,O1,V11,G1,P1,A17,1,1
43856,D2645,T430,H2,L903,R15,O2,V12,G2,P1,A11,1,1
43857,D2645,T184,H2,L879,R18,O2,V11,G2,P4,A47,1,1
43858,D2645,T244,H2,L172,R32,O2,V1,G2,P1,A66,1,1
43859,D2645,T600,H2,L107,R15,O1,V11,G2,P4,A40,1,1
43860,D2645,T307,H2,L897,R18,O2,V11,G1,P3,A33,1,1
43861,D2645,T776,H2,L172,R32,O1,V2,G2,P2,A15,1,1
43862,D2645,T348,H2,L897,R32,O2,V11,G2,P1,A11,1,1
43863,D2645,T291,H2,L172,R19,O4,V1,G2,P2,A92,1,2
43864,D2645,T291,H2,L172,R19,O4,V1,G2,P1,A8,1,2
43865,D2645,T190,H2,L879,R18,O1,V11,G1,P4,A25,1,1
43866,D2645,T109,H2,L172,R19,O2,V2,G1,P1,A69,1,1
43867,D2645,T191,H2,L172,R32,O1,V1,G1,P3,A42,1,1
43868,D2645,T572,H2,L172,R18,O1,V1,G1,P2,A43,1,1
43869,D2645,T219,H2,L879,R32,O1,V11,G1,P1,A2,1,1
43870,D2645,T219,H2,L897,R18,O4,V11,G2,P2,A10,1,2
43871,D2645,T219,H2,L897,R18,O4,V11,G2,P2,A13,1,2
43872,D2645,T112,H2,L769,R32,O1,V11,G1,P1,A54,1,1
43873,D2646,T224,H2,L903,R15,O1,V11,G1,P2,A48,1,1
43874,D2646,T226,H2,L879,R18,O3,V11,G2,P2,A72,1,2
43875,D2646,T226,H2,L879,R18,O3,V11,G1,P1,A72,1,2
43876,D2646,T128,H2,L897,R6,O1,V12,G1,P4,A23,1,1
43877,D2646,T242,H2,L897,R32,O1,V11,G2,P2,A88,1,1
43878,D2646,T115,H2,L879,R19,O2,V11,G1,P3,A31,1,1
43879,D2646,T872,H2,L769,R15,O4,V11,G2,P2,A1,1,2
43880,D2646,T872,H2,L769,R15,O4,V11,G2,P2,A64,1,2
43881,D2646,T296,H2,L903,R18,O1,V11,G1,P4,A27,1,1
43882,D2646,T420,H2,L903,R18,O2,V11,G2,P5,A94,1,1
43883,D2646,T165,H2,L107,R15,O1,V11,G1,P1,A49,1,1
43884,D2646,T362,H2,L107,R15,O2,V11,G1,P1,A54,1,1
43885,D2646,T413,H2,L107,R19,O1,V11,G1,P4,A76,1,1
43886,D2646,T157,H2,L172,R18,O1,V1,G1,P4,A58,1,1
43887,D2646,T166,H2,L897,R18,O1,V11,G1,P4,A81,1,1
43888,D2646,T397,H2,L903,R18,O1,V11,G1,P4,A82,1,1
43889,D2646,T176,H2,L769,R32,O1,V11,G2,P1,A72,1,1
43890,D2647,T241,H2,L879,R32,O3,V11,G2,P1,A69,1,2
43891,D2647,T241,H2,L879,R32,O3,V11,G1,P2,A23,1,2
43892,D2647,T115,H2,L879,R32,O2,V11,G2,P1,A48,1,1
43893,D2647,T360,H2,L107,R15,O2,V11,G1,P3,A56,1,1
43894,D2647,T286,H2,L172,R32,O2,V2,G1,P1,A3,1,1
43895,D2647,T729,H2,L107,R18,O4,V12,G2,P2,A90,1,2
43896,D2647,T729,H2,L107,R18,O4,V12,G1,P1,A53,1,2
43897,D2647,T489,H2,L107,R18,O1,V11,G1,P4,A80,1,1
43898,D2647,T600,H2,L903,R18,O2,V12,G2,P2,A37,1,1
43899,D2647,T155,H2,L897,R32,O2,V11,G2,P2,A80,1,1
43900,D2647,T189,H2,L172,R18,O1,V1,G1,P4,A25,1,1
43901,D2647,T108,H2,L879,R32,O1,V11,G1,P1,A33,1,1
43902,D2647,T254,H2,L903,R18,O1,V11,G1,P3,A3,1,1
43903,D2648,T144,H2,L879,R18,O1,V11,G1,P2,A42,1,1
43904,D2648,T415,H2,L897,R23,O4,V11,G2,P1,A13,1,2
43905,D2648,T415,H2,L897,R23,O4,V11,G1,P1,A44,1,2
43906,D2648,T829,H2,L897,R6,O4,V11,G2,P1,A43,1,2
43907,D2648,T829,H2,L897,R6,O4,V11,G1,P1,A57,1,2
43908,D2648,T286,H2,L897,R18,O1,V13,G1,P4,A1,1,1
43909,D2648,T417,H2,L107,R15,O1,V11,G2,P2,A93,1,1
43910,D2648,T321,H2,L107,R6,O2,V12,G2,P1,A55,1,1
43911,D2648,T315,H2,L903,R15,O2,V12,G1,P1,A10,1,1
43912,D2648,T105,H2,L879,R32,O2,V11,G1,P1,A26,1,1
43913,D2648,T489,H2,L903,R15,O1,V11,G1,P1,A16,1,1
43914,D2648,T120,H2,L879,R18,O2,V12,G1,P1,A30,1,1
43915,D2648,T261,H2,L172,R32,O1,V2,G2,P2,A6,1,1
43916,D2648,T157,H2,L879,R19,O2,V11,G1,P1,A66,1,1
43917,D2648,T191,H2,L897,R18,O2,V11,G1,P3,A60,1,1
43918,D2648,T681,H2,L107,R15,O1,V11,G1,P1,A40,1,1
43919,D2648,T317,H2,L897,R32,O1,V11,G1,P1,A33,1,1
43920,D2648,T192,H2,L107,R15,O1,V11,G2,P2,A51,1,1
43921,D2648,T311,H2,L107,R23,O1,V11,G1,P1,A20,1,1
43922,D2649,T177,H2,L879,R18,O1,V11,G1,P1,A43,1,1
43923,D2649,T598,H2,L897,R18,O1,V11,G2,P2,A2,1,1
43924,D2649,T145,H2,L897,R18,O1,V11,G1,P2,A23,1,1
43925,D2649,T145,H2,L897,R32,O2,V11,G1,P1,A3,1,1
43926,D2649,T393,H2,L172,R18,O1,V8,G1,P4,A49,1,1
43927,D2649,T430,H2,L897,R18,O1,V11,G2,P4,A5,1,1
43928,D2649,T115,H2,L879,R18,O2,V11,G1,P3,A3,1,1
43929,D2649,T1095,H2,L769,R15,O2,V11,G1,P2,A82,1,1
43930,D2649,T418,H2,L107,R60,O2,V11,G2,P4,A15,1,1
43931,D2649,T135,H2,L107,R18,O1,V11,G2,P4,A12,1,1
43932,D2649,T137,H2,L172,R32,O2,V1,G1,P1,A43,1,1
43933,D2649,T296,H2,L903,R18,O1,V11,G1,P4,A82,1,1
43934,D2649,T165,H2,L172,R23,O1,V1,G2,P4,A89,1,1
43935,D2649,T608,H2,L172,R18,O2,V1,G1,P3,A22,1,1
43936,D2649,T1122,H2,L172,R32,O2,V1,G1,P3,A22,1,1
43937,D2649,T190,H2,L879,R18,O2,V11,G1,P3,A3,1,1
43938,D2649,T173,H2,L172,R32,O1,V1,G1,P4,A22,1,1
43939,D2649,T352,H2,L903,R15,O1,V11,G1,P1,A43,1,1
43940,D2649,T110,H2,L897,R18,O1,V11,G1,P2,A8,1,1
43941,D2649,T191,H2,L879,R32,O2,V12,G1,P1,A31,1,1
43942,D2649,T883,H2,L903,R18,O1,V11,G1,P2,A12,1,1
43943,D2649,T176,H2,L107,R15,O4,V11,G1,P1,A48,1,2
43944,D2649,T176,H2,L107,R15,O4,V11,G1,P1,A27,1,2
43945,D2650,T194,H2,L172,R18,O1,V1,G1,P1,A69,1,1
43946,D2650,T607,H2,L897,R32,O1,V11,G1,P4,A22,1,1
43947,D2650,T359,H2,L879,R18,O1,V13,G1,P4,A7,1,1
43948,D2650,T591,H2,L107,R18,O1,V11,G1,P4,A24,1,1
43949,D2650,T115,H2,L879,R32,O1,V11,G1,P1,A89,1,1
43950,D2650,T115,H2,L769,R32,O1,V11,G1,P1,A10,1,1
43951,D2650,T105,H2,L879,R32,O2,V12,G1,P1,A73,1,1
43952,D2650,T200,H2,L172,R32,O2,V2,G1,P1,A13,1,1
43953,D2650,T200,H2,L897,R32,O4,V11,G1,P3,A54,1,2
43954,D2650,T200,H2,L897,R32,O4,V11,G1,P2,A8,1,2
43955,D2650,T296,H2,L903,R32,O1,V11,G1,P1,A16,1,1
43956,D2650,T348,H2,L172,R18,O2,V1,G2,P2,A36,1,1
43957,D2650,T123,H2,L879,R19,O2,V11,G1,P3,A54,1,1
43958,D2650,T608,H2,L897,R18,O2,V11,G1,P3,A43,1,1
43959,D2650,T157,H2,L769,R18,O2,V11,G2,P1,A12,1,1
43960,D2650,T190,H2,L897,R18,O1,V11,G1,P4,A89,1,1
43961,D2650,T240,H2,L172,R18,O3,V1,G2,P4,A18,1,2
43962,D2650,T240,H2,L172,R18,O3,V1,G1,P4,A88,1,2
43963,D2650,T384,H2,L897,R18,O2,V11,G1,P2,A43,1,1
43964,D2651,T586,H2,L897,R18,O1,V11,G1,P1,A21,1,1
43965,D2651,T114,H2,L879,R32,O1,V11,G2,P1,A3,1,1
43966,D2651,T225,H2,L897,R32,O1,V11,G1,P1,A42,1,1
43967,D2651,T145,H2,L172,R32,O1,V1,G1,P1,A70,1,1
43968,D2651,T393,H2,L897,R15,O2,V11,G1,P1,A71,1,1
43969,D2651,T244,H2,L172,R32,O1,V1,G2,P1,A80,1,1
43970,D2651,T105,H2,L879,R32,O2,V11,G1,P4,A74,1,1
43971,D2651,T105,H2,L172,R15,O1,V1,G2,P2,A44,1,1
43972,D2651,T307,H2,L897,R32,O2,V11,G1,P2,A79,1,1
43973,D2651,T136,H2,L879,R19,O1,V11,G1,P3,A13,1,1
43974,D2651,T443,H2,L897,R32,O1,V11,G1,P3,A64,1,1
43975,D2651,T215,H2,L897,R18,O1,V11,G2,P4,A85,1,1
43976,D2651,T189,H2,L897,R18,O2,V11,G2,P1,A11,1,1
43977,D2651,T378,H2,L107,R18,O2,V11,G2,P2,A57,1,1
43978,D2651,T378,H2,L897,R32,O1,V11,G1,P4,A22,1,1
43979,D2651,T654,H2,L897,R18,O1,V11,G1,P4,A5,1,1
43980,D2651,T191,H2,L897,R23,O2,V11,G1,P5,A27,1,1
43981,D2651,T721,H2,L172,R18,O2,V2,G1,P1,A37,1,1
43982,D2651,T219,H2,L172,R18,O1,V1,G1,P4,A16,1,1
43983,D2651,T112,H2,L897,R18,O2,V13,G2,P1,A11,1,1
43984,D2651,T112,H2,L879,R32,O1,V11,G1,P1,A17,1,1
43985,D2651,T930,H2,L172,R19,O2,V1,G1,P3,A17,1,1
43986,D2651,T765,H2,L107,R18,O1,V11,G1,P2,A2,1,1
43987,D2652,T234,H2,L897,R32,O1,V11,G1,P1,A2,1,1
43988,D2652,T401,H2,L897,R32,O1,V11,G2,P1,A57,1,1
43989,D2652,T283,H2,L107,R18,O1,V11,G1,P2,A59,1,1
43990,D2652,T224,H2,L172,R19,O6,V1,G2,P2,A8,1,4
43991,D2652,T224,H2,L172,R19,O6,V1,G1,P2,A70,1,4
43992,D2652,T224,H2,L172,R19,O6,V1,G2,P2,A56,1,4
43993,D2652,T224,H2,L172,R19,O6,V1,G1,P1,A23,1,4
43994,D2652,T225,H2,L107,R18,O1,V11,G1,P2,A42,1,1
43995,D2652,T819,H2,L107,R18,O1,V11,G1,P1,A44,1,1
43996,D2652,T226,H2,L879,R32,O1,V11,G1,P1,A69,1,1
43997,D2652,T194,H2,L903,R18,O1,V11,G1,P4,A4,1,1
43998,D2652,T668,H2,L172,R32,O1,V1,G1,P4,A43,1,1
43999,D2652,T598,H2,L897,R18,O3,V11,G2,P2,A51,1,2
44000,D2652,T598,H2,L897,R18,O3,V11,G1,P2,A17,1,2
44001,D2652,T208,H2,L903,R15,O1,V11,G1,P1,A32,1,1
44002,D2652,T236,H2,L897,R18,O1,V11,G1,P1,A32,1,1
44003,D2652,T642,H2,L172,R19,O1,V1,G1,P1,A32,1,1
44004,D2652,T359,H2,L879,R32,O2,V11,G1,P2,A50,1,1
44005,D2652,T183,H2,L172,R32,O2,V2,G1,P1,A72,1,1
44006,D2652,T507,H2,L107,R18,O1,V11,G2,P1,A48,1,1
44007,D2652,T184,H2,L879,R32,O2,V11,G2,P1,A51,1,1
44008,D2652,T131,H2,L172,R32,O4,V1,G2,P2,A66,1,2
44009,D2652,T131,H2,L172,R32,O4,V1,G1,P1,A80,1,2
44010,D2652,T321,H2,L172,R32,O2,V1,G1,P1,A78,1,1
44011,D2652,T441,H2,L107,R15,O2,V11,G2,P3,A66,1,1
44012,D2652,T152,H2,L107,R15,O1,V11,G1,P1,A66,1,1
44013,D2652,T569,H2,L172,R32,O2,V1,G2,P2,A61,1,1
44014,D2652,T136,H2,L107,R15,O1,V11,G2,P2,A4,1,1
44015,D2652,T275,H2,L897,R19,O2,V12,G1,P5,A67,1,1
44016,D2652,T157,H2,L879,R32,O5,V11,G1,P2,A79,1,3
44017,D2652,T157,H2,L879,R32,O5,V11,G2,P2,A32,1,3
44018,D2652,T157,H2,L879,R32,O5,V11,G1,P1,A23,1,3
44019,D2652,T157,H2,L879,R32,O2,V11,G2,P2,A93,1,1
44020,D2652,T190,H2,L879,R18,O1,V11,G1,P4,A10,1,1
44021,D2652,T378,H2,L903,R18,O1,V11,G1,P4,A7,1,1
44022,D2652,T108,H2,L879,R18,O1,V11,G1,P3,A31,1,1
44023,D2652,T542,H2,L107,R15,O1,V11,G1,P1,A11,1,1
44024,D2652,T579,H2,L172,R32,O2,V1,G1,P1,A2,1,1
44025,D2652,T219,H2,L172,R32,O1,V1,G1,P4,A69,1,1
44026,D2652,T539,H2,L172,R18,O1,V1,G2,P4,A15,1,1
44027,D2653,T1623,H2,L897,R18,O2,V11,G1,P1,A19,1,1
44028,D2653,T226,H2,L879,R18,O1,V11,G1,P2,A51,1,1
44029,D2653,T227,H2,L897,R32,O1,V11,G1,P2,A69,1,1
44030,D2653,T271,H2,L879,R18,O4,V11,G1,P1,A10,1,2
44031,D2653,T271,H2,L879,R18,O4,V11,G2,P1,A71,1,2
44032,D2653,T184,H2,L879,R18,O1,V11,G2,P4,A71,1,1
44033,D2653,T120,H2,L879,R32,O2,V11,G1,P1,A45,1,1
44034,D2653,T120,H2,L879,R18,O2,V11,G1,P3,A44,1,1
44035,D2653,T123,H2,L879,R18,O2,V11,G2,P1,A18,1,1
44036,D2653,T190,H2,L879,R18,O1,V11,G1,P4,A66,1,1
44037,D2653,T309,H2,L769,R32,O1,V11,G1,P1,A2,1,1
44038,D2654,T594,H2,L903,R15,O1,V11,G1,P3,A4,1,1
44039,D2654,T642,H2,L107,R23,O1,V11,G2,P4,A32,1,1
44040,D2654,T120,H2,L879,R18,O1,V11,G1,P3,A80,1,1
44041,D2654,T155,H2,L897,R18,O1,V11,G1,P3,A22,1,1
44042,D2654,T349,H2,L172,R18,O1,V1,G1,P4,A94,1,1
44043,D2654,T157,H2,L879,R32,O2,V12,G2,P1,A2,1,1
44044,D2654,T157,H2,L879,R18,O2,V11,G1,P3,A56,1,1
44045,D2655,T359,H2,L879,R32,O1,V11,G1,P4,A40,1,1
44046,D2655,T499,H2,L172,R18,O1,V1,G2,P4,A47,1,1
44047,D2655,T392,H2,L897,R32,O1,V11,G1,P4,A1,1,1
44048,D2655,T104,H2,L897,R6,O1,V12,G1,P4,A10,1,1
44049,D2655,T170,H2,L172,R17,O1,V1,G1,P4,A55,1,1
44050,D2655,T120,H2,L879,R32,O1,V11,G2,P2,A24,1,1
44051,D2655,T526,H2,L172,R18,O4,V1,G2,P2,A73,1,2
44052,D2655,T526,H2,L172,R18,O4,V1,G1,P1,A5,1,2
44053,D2655,T137,H2,L897,R18,O1,V11,G2,P4,A96,1,1
44054,D2655,T296,H2,L897,R32,O2,V11,G1,P5,A79,1,1
44055,D2655,T420,H2,L897,R32,O1,V12,G1,P1,A43,1,1
44056,D2655,T261,H2,L107,R18,O2,V12,G1,P1,A89,1,1
44057,D2655,T261,H2,L897,R15,O1,V11,G2,P2,A18,1,1
44058,D2655,T180,H2,L172,R18,O1,V1,G1,P4,A29,1,1
44059,D2655,T124,H2,L903,R18,O2,V11,G1,P3,A33,1,1
44060,D2655,T112,H2,L897,R32,O1,V11,G1,P1,A6,1,1
44061,D2656,T401,H2,L903,R15,O1,V11,G1,P4,A48,1,1
44062,D2656,T401,H2,L107,R15,O1,V11,G1,P1,A43,1,1
44063,D2656,T423,H2,L172,R23,O1,V1,G1,P3,A17,1,1
44064,D2656,T144,H2,L879,R32,O1,V11,G1,P2,A21,1,1
44065,D2656,T195,H2,L879,R32,O2,V11,G1,P1,A2,1,1
44066,D2656,T102,H2,L897,R19,O2,V12,G1,P4,A59,1,1
44067,D2656,T575,H2,L172,R19,O2,V1,G1,P5,A53,1,1
44068,D2656,T360,H2,L107,R15,O2,V12,G1,P1,A48,1,1
44069,D2656,T184,H2,L879,R32,O1,V11,G1,P1,A2,1,1
44070,D2656,T149,H2,L879,R32,O1,V11,G1,P4,A69,1,1
44071,D2656,T149,H2,L897,R32,O4,V11,G2,P1,A56,1,2
44072,D2656,T149,H2,L897,R32,O4,V11,G2,P2,A79,1,2
44073,D2656,T105,H2,L879,R32,O1,V11,G1,P4,A80,1,1
44074,D2656,T455,H2,L897,R23,O2,V11,G2,P2,A69,1,1
44075,D2656,T527,H2,L897,R18,O1,V11,G2,P1,A64,1,1
44076,D2656,T136,H2,L879,R18,O1,V11,G2,P4,A97,1,1
44077,D2656,T362,H2,L172,R18,O2,V2,G1,P1,A10,1,1
44078,D2656,T261,H2,L107,R6,O1,V11,G1,P4,A42,1,1
44079,D2656,T157,H2,L879,R32,O1,V11,G1,P2,A14,1,1
44080,D2656,T328,H2,L107,R18,O1,V11,G1,P4,A99,1,1
44081,D2656,T216,H2,L897,R32,O1,V11,G2,P1,A11,1,1
44082,D2656,T190,H2,L897,R18,O1,V11,G1,P4,A88,1,1
44083,D2656,T159,H2,L769,R32,O2,V11,G2,P1,A72,1,1
44084,D2656,T352,H2,L897,R18,O3,V11,G2,P4,A22,1,2
44085,D2656,T180,H2,L903,R15,O1,V11,G1,P1,A22,1,1
44086,D2656,T219,H2,L879,R32,O1,V11,G1,P3,A27,1,1
44087,D2656,T679,H2,L107,R32,O1,V11,G1,P1,A42,1,1
44088,D2656,T112,H2,L879,R18,O1,V11,G1,P3,A54,1,1
44089,D2656,T112,H2,L897,R18,O2,V11,G1,P3,A22,1,1
44090,D2657,T1299,H2,L897,R19,O2,V12,G2,P1,A3,1,1
44091,D2657,T1054,H2,L107,R18,O2,V11,G1,P1,A72,1,1
44092,D2657,T195,H2,L879,R32,O4,V11,G1,P2,A72,1,2
44093,D2657,T195,H2,L879,R32,O4,V11,G1,P2,A23,1,2
44094,D2657,T324,H2,L897,R18,O1,V11,G1,P4,A90,1,1
44095,D2657,T403,H2,L897,R32,O1,V11,G1,P1,A57,1,1
44096,D2657,T198,H2,L172,R19,O2,V1,G1,P1,A5,1,1
44097,D2657,T248,H2,L903,R18,O2,V11,G2,P4,A39,1,1
44098,D2657,T731,H2,L172,R32,O2,V1,G2,P1,A26,1,1
44099,D2657,T274,H2,L903,R18,O2,V11,G1,P5,A37,1,1
44100,D2657,T859,H2,L897,R18,O1,V11,G2,P4,A74,1,1
44101,D2657,T1040,H2,L897,R19,O2,V11,G1,P1,A51,1,1
44102,D2657,T216,H2,L897,R32,O4,V11,G1,P2,A12,1,2
44103,D2657,T216,H2,L897,R32,O4,V11,G1,P1,A5,1,2
44104,D2657,T108,H2,L879,R18,O1,V11,G1,P4,A10,1,1
44105,D2657,T399,H2,L879,R18,O2,V11,G2,P4,A42,1,1
44106,D2657,T112,H2,L903,R15,O1,V11,G1,P1,A22,1,1
44107,D2658,T177,H2,L879,R18,O2,V11,G1,P2,A40,1,1
44108,D2658,T114,H2,L897,R18,O2,V11,G1,P5,A67,1,1
44109,D2658,T114,H2,L879,R32,O7,V11,G2,P2,A15,1,3
44110,D2658,T114,H2,L879,R32,O7,V11,G1,P4,A32,1,3
44111,D2658,T114,H2,L879,R32,O7,V11,G1,P2,A32,1,3
44112,D2658,T144,H2,L107,R19,O2,V11,G1,P1,A51,1,1
44113,D2658,T1409,H2,L107,R15,O3,V11,G2,P2,A44,1,2
44114,D2658,T1409,H2,L107,R15,O3,V11,G2,P2,A77,1,2
44115,D2658,T1014,H2,L897,R32,O1,V11,G1,P1,A2,1,1
44116,D2658,T359,H2,L879,R18,O1,V11,G2,P1,A40,1,1
44117,D2658,T147,H2,L897,R32,O1,V11,G1,P2,A22,1,1
44118,D2658,T915,H2,L903,R18,O2,V12,G2,P2,A23,1,1
44119,D2658,T1012,H2,L897,R18,O1,V11,G1,P4,A7,1,1
44120,D2658,T286,H2,L172,R32,O2,V1,G2,P2,A1,1,1
44121,D2658,T321,H2,L897,R19,O2,V11,G2,P2,A8,1,1
44122,D2658,T513,H2,L107,R18,O1,V11,G1,P4,A62,1,1
44123,D2658,T120,H2,L172,R32,O1,V2,G1,P2,A29,1,1
44124,D2658,T120,H2,L879,R18,O2,V11,G1,P5,A65,1,1
44125,D2658,T137,H2,L172,R32,O2,V1,G1,P5,A57,1,1
44126,D2658,T123,H2,L897,R32,O2,V12,G1,P1,A2,1,1
44127,D2658,T233,H2,L897,R32,O2,V12,G1,P1,A56,1,1
44128,D2658,T233,H2,L897,R18,O2,V11,G2,P1,A37,1,1
44129,D2658,T190,H2,L897,R18,O1,V11,G1,P4,A55,1,1
44130,D2658,T458,H2,L897,R18,O1,V11,G1,P3,A2,1,1
44131,D2658,T108,H2,L107,R15,O2,V11,G1,P1,A3,1,1
44132,D2658,T410,H2,L107,R19,O2,V11,G1,P1,A16,1,1
44133,D2658,T404,H2,L172,R23,O2,V1,G1,P8,A4,1,1
44134,D2658,T142,H2,L897,R32,O1,V11,G1,P1,A23,1,1
44135,D2658,T192,H2,L107,R18,O1,V11,G1,P4,A88,1,1
44136,D2658,T437,H2,L903,R32,O3,V11,G1,P2,A3,1,2
44137,D2658,T437,H2,L903,R32,O3,V11,G1,P2,A24,1,2
44138,D2658,T437,H2,L897,R18,O1,V11,G1,P4,A72,1,1
44139,D2658,T371,H2,L897,R32,O2,V11,G1,P1,A51,1,1
44140,D2659,T234,H2,L107,R15,O1,V11,G1,P2,A44,1,1
44141,D2659,T114,H2,L903,R15,O1,V11,G1,P1,A8,1,1
44142,D2659,T848,H2,L897,R18,O1,V11,G1,P2,A15,1,1
44143,D2659,T225,H2,L903,R15,O1,V11,G1,P1,A31,1,1
44144,D2659,T633,H2,L172,R17,O1,V1,G2,P2,A72,1,1
44145,D2659,T1187,H2,L172,R32,O1,V1,G2,P4,A64,1,1
44146,D2659,T128,H2,L897,R18,O1,V11,G1,P2,A13,1,1
44147,D2659,T207,H2,L172,R15,O8,V1,G1,P1,A48,1,4
44148,D2659,T207,H2,L172,R15,O8,V1,G2,P2,A81,1,4
44149,D2659,T207,H2,L172,R15,O8,V1,G2,P2,A76,1,4
44150,D2659,T241,H2,L879,R32,O1,V11,G1,P1,A43,1,1
44151,D2659,T534,H2,L107,R19,O1,V11,G1,P4,A44,1,1
44152,D2659,T642,H2,L903,R15,O2,V12,G1,P1,A49,1,1
44153,D2659,T359,H2,L879,R32,O4,V11,G2,P2,A17,1,2
44154,D2659,T359,H2,L879,R32,O4,V11,G2,P1,A51,1,2
44155,D2659,T271,H2,L172,R32,O3,V1,G2,P1,A22,1,2
44156,D2659,T271,H2,L172,R32,O3,V1,G2,P2,A43,1,2
44157,D2659,T184,H2,L903,R15,O1,V11,G1,P1,A44,1,1
44158,D2659,T237,H2,L172,R32,O1,V1,G2,P1,A89,1,1
44159,D2659,T232,H2,L172,R32,O2,V1,G2,P2,A22,1,1
44160,D2659,T214,H2,L897,R32,O1,V11,G2,P2,A54,1,1
44161,D2659,T377,H2,L769,R32,O2,V11,G1,P4,A80,1,1
44162,D2659,T240,H2,L897,R18,O1,V11,G1,P4,A53,1,1
44163,D2659,T191,H2,L769,R32,O2,V11,G1,P1,A69,1,1
44164,D2659,T562,H2,L903,R15,O1,V11,G1,P1,A51,1,1
44165,D2659,T1026,H2,L172,R32,O1,V1,G1,P1,A22,1,1
44166,D2659,T142,H2,L172,R18,O2,V2,G1,P3,A40,1,1
44167,D2659,T113,H2,L897,R19,O1,V11,G1,P4,A43,1,1
